time_s,active,flight_phase,control_mode,ra_ft,ias_kt,ground_speed_kt,vs_fpm,latitude_deg,longitude_deg,heading_deg,track_magnetic_deg,roll_deg,pitch_deg,body_pitch_rate_deg_s,flight_path_angle_deg,estimated_aoa_deg,mach,lateral_deviation,runway_heading_deg,loc_ddm,gs_ddm,loc_dots,gs_dots,target_heading_deg,target_roll_deg,target_vs_fpm,target_flight_path_angle_deg,target_pitch_deg,vertical_correction_deg,configured_aoa_deg,reference_aoa_deg,flaps_angle_deg,slats_angle_deg,flap_configuration,landing_weight_kg,target_ias_kt,vapp_kt,vsr1_kt,vfe_kt,alpha_prot_deg,alpha_sw_deg,alpha_margin_deg,roll_limit_deg,flare_armed,flare_active,flare_progress,flare_entry_ra_ft,flare_entry_vs_fpm,body_norm_accel_g,left_throttle_angle_deg,right_throttle_angle_deg,stabilizer_angle_deg,elevator_left_angle_deg,elevator_right_angle_deg,aileron_left_angle_deg,aileron_right_angle_deg,rudder_angle_deg,wind_direction_true_deg,wind_speed_kt,nose_gear_wow,left_gear_wow,right_gear_wow,main_gear_touchdown,eng_left_thrust,eng_right_thrust,envelope_warnings,touchdown_vs_limit_fpm,touchdown_speed_min_kt,touchdown_speed_max_kt,touchdown_pitch_limit_deg,aileron_cmd_deg,elevator_cmd,rudder_cmd_deg,throttle_left_rate_cmd_deg_s,throttle_right_rate_cmd_deg_s,throttle_cmd_norm,throttle_target_angle_deg,throttle_left_position_cmd_norm,throttle_right_position_cmd_norm,roll_kp,roll_ki,roll_kd,roll_i_term,pitch_kp,pitch_ki,pitch_kd,pitch_i_term,speed_kp,speed_ki,speed_kd,speed_i_term,criteria_course_error_deg,criteria_glideslope_error_deg,criteria_status
0.0008882999991328688,1,11,Approach,2012.69922,173.768921,180.457245,-239.872208,55.935001373291016,37.190093994140625,69.29602,69.30359,-0.126190186,0.635376,0.08159145,-0.7520185183456507,1.3873945183456509,0.27342124626473596,0.0,64.0,-0.101918839,-0.0907546952,-0.6575408967741936,0.5185982582857143,57.424591032258064,-8.315299277419365,-750.2945694609617,-2.3510480303780734,0.6338760000000001,-0.5104223614609618,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.768671,140.0,113.6,183.0,12.91644688433816,13.6,11.52905236599251,15.0,0,0,0.0,150.0,-239.872208,0.0115564605,26.023798,25.9062824,-3.73263478,-0.507179856,-0.507151961,-0.561003,0.5610051,-0.0419277065,0.0,0.0,1,0,0,0,59.02724,58.7855949,,472.0,134.4,150.0,8.1,10.0,-0.0003000067499999892,0.0,-0.047075920699999385,0.04693655930000128,0.46615870970152595,25.965040130374998,0.46615870970152595,0.46615870970152595,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-6.749999999999756e-09,0.005,0.0,0.005,-0.0,5.303589999999986,2.2479814816543495,WAITING_CAPTURE
0.0018290999996679602,1,11,Approach,2013.86389,173.754974,180.457245,-238.1361,55.935001373291016,37.190093994140625,69.2956543,69.30322,-0.126022339,0.637786865,0.0786140561,-0.7465762994964054,1.3843631644964054,0.2733981532412762,0.0,64.0,-0.101918839,-0.0907546952,-0.6575408967741936,0.5185982582857143,57.424591032258064,-8.315040277419342,-750.2945694609617,-2.3510480303780734,0.6323760000000002,-0.5121584694609617,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76842100000002,140.0,113.6,183.0,12.916504616896809,13.6,11.532141452400403,15.0,0,0,0.0,150.0,-238.1361,0.0115115717,26.023798,25.9062824,-3.73263478,-0.5076515,-0.507621467,-0.560942948,0.5609498,-0.0419798344,0.0,0.0,1,0,0,0,59.02716,58.78549,,472.0,134.4,150.0,8.1,10.0,-0.0018036584599605077,0.0,-0.03549138593844221,0.058521094061558455,0.4661589162671489,25.965051636080194,0.4661589162671489,0.4661589162671489,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-3.109889249999919e-08,0.005,0.0,0.005,0.0,5.30322000000001,2.2534237005035944,WAITING_CAPTURE
0.002295399999638903,1,11,Approach,2013.93066,173.738708,180.4424,-237.399551,55.935001373291016,37.190093994140625,69.2948,69.3024,-0.125610352,0.643051147,0.07182301,-0.7443286418400316,1.3873797888400317,0.27337129091765444,0.0,64.0,-0.102403179,-0.089987,-0.6606656709677419,0.5142114285714285,57.39334329032258,-8.3363396967742,-751.9705150427992,-2.3564873270156417,0.6308760000000002,-0.5145709640427992,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76817100000002,140.0,113.6,183.0,12.916571772705865,13.6,11.529191983865832,15.0,0,0,0.0,150.0,-237.399551,0.0113668973,26.023798,25.9062824,-3.73263478,-0.507475,-0.5074587,-0.560662,0.56066823,-0.0420160145,0.0,0.0,1,0,0,0,59.02712,58.7854347,,472.0,134.4,150.0,8.1,10.0,-0.004728314340119895,0.0,-0.02197532657313409,0.07203715342686659,0.4661593651318374,25.965076637843346,0.4661593651318374,0.4661593651318374,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-8.588705399999819e-08,0.005,0.0,0.005,0.0,5.302400000000006,2.2556713581599683,WAITING_CAPTURE
0.0027473999998619547,1,11,Approach,2015.23364,173.722244,180.424942,-235.70105,55.935001373291016,37.19026565551758,69.29431,69.30194,-0.125366211,0.6458435,0.06804635,-0.7390753524748471,1.384918852474847,0.2733449149064733,0.0,64.0,-0.102403179,-0.089987,-0.6606656709677419,0.5142114285714285,57.39334329032258,-8.336017696774197,-751.8778608634066,-2.3564250290188244,0.6293760000000003,-0.5161768108634066,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76792100000003,140.0,113.6,183.0,12.916637712733817,13.6,11.53171886025897,15.0,0,0,0.0,150.0,-235.70105,0.0112698823,26.023798,25.9062824,-3.73263478,-0.50739,-0.507371247,-0.5608457,0.560845733,-0.0420566164,0.0,0.0,1,0,0,0,59.02705,58.7853546,,472.0,134.4,150.0,8.1,10.0,-0.0064110367872099675,0.0,-0.008301086906197665,0.085711393093803,0.466160058939499,25.965115282930096,0.466160058939499,0.466160058939499,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-1.5999080399999706e-07,0.005,0.0,0.005,0.0,5.301940000000002,2.2609246475251528,WAITING_CAPTURE
0.0032594999993307283,1,11,Approach,2015.58533,173.722244,180.424942,-234.982178,55.935001373291016,37.19026565551758,69.2939453,69.3015747,-0.125198364,0.6478424,0.06526056,-0.7368214723500902,1.3846638723500901,0.2733449149064733,0.0,64.0,-0.102403179,-0.089987,-0.6606656709677419,0.5142114285714285,57.39334329032258,-8.335761986774198,-751.8778608634066,-2.3564250290188244,0.6278760000000003,-0.5168956828634066,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76767100000004,140.0,113.6,183.0,12.916637712733817,13.6,11.531973840383726,15.0,0,0,0.0,150.0,-234.982178,0.0111935148,26.023798,25.9062824,-3.73263478,-0.5072137,-0.5072371,-0.560941041,0.5609346,-0.0420804,0.0,0.0,1,0,0,0,59.0270042,58.7853,,472.0,134.4,150.0,8.1,10.0,-0.007693531974878484,0.0,-0.008391689244777303,0.08562079075522336,0.4661607505672455,25.965153806595573,0.4661607505672455,0.4661607505672455,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-2.498396039999958e-07,0.005,0.0,0.005,0.0,5.301574700000003,2.26317852764991,WAITING_CAPTURE
0.004066099998453865,1,11,Approach,2015.42871,173.7083,180.40741,-234.033768,55.93517303466797,37.19043731689453,69.29358,69.30121,-0.125030518,0.649749756,0.06253299,-0.733919225581298,1.383668981581298,0.27332126588093975,0.0,64.0,-0.102888353,-0.08921518,-0.6637958258064516,0.5098010285714286,57.362041741935485,-8.357417780645159,-753.5489739466287,-2.3618857083583022,0.6263760000000004,-0.5195152059466287,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76742100000004,140.0,113.6,183.0,12.91669683529765,13.6,11.533027853716352,15.0,0,0,0.0,150.0,-234.033768,0.0111074066,26.023798,25.9062824,-3.73263478,-0.5077001,-0.5076959,-0.560807765,0.5608105,-0.0421140268,0.0,0.0,1,0,0,0,59.02696,58.7852478,,472.0,134.4,150.0,8.1,10.0,-0.008927433183361365,0.0,0.0031694791790002896,0.09718195917900097,0.4661616490375877,25.96520385139364,0.4661616490375877,0.4661616490375877,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-3.5502150599999383e-07,0.005,0.0,0.005,0.0,5.3012099999999975,2.266080774418702,WAITING_CAPTURE
0.00446409999858588,1,11,Approach,2016.47754,173.7083,180.40741,-233.329,55.93517303466797,37.19043731689453,69.29309,69.30075,-0.124786377,0.652191162,0.05897747,-0.7317093459240518,1.3839005079240518,0.27332126588093975,0.0,64.0,-0.102888353,-0.08921518,-0.6637958258064516,0.5098010285714286,57.362041741935485,-8.357095780645155,-753.5489739466287,-2.3618857083583022,0.6248760000000004,-0.5202199739466287,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76717100000005,140.0,113.6,183.0,12.91669683529765,13.6,11.532796327373598,15.0,0,0,0.0,150.0,-233.329,0.0110215768,26.023798,25.9062824,-3.73263478,-0.5081617,-0.5081455,-0.560755134,0.560762048,-0.04214927,0.0,0.0,1,0,0,0,59.0269127,58.7851944,,472.0,134.4,150.0,8.1,10.0,-0.010425222525835241,0.0,0.0030726885591050093,0.09708516855910568,0.4661625450534042,25.965253759474617,0.4661625450534042,0.4661625450534042,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-4.779397349999921e-07,0.005,0.0,0.005,0.0,5.300749999999994,2.2682906540759484,WAITING_CAPTURE
0.005144199998539989,1,11,Approach,2016.645,173.691818,180.389832,-232.633682,55.93517303466797,37.19043731689453,69.29236,69.30005,-0.124450684,0.655563354,0.053841915,-0.729600176601447,1.3851635306014471,0.2732948898697586,0.0,64.0,-0.102888353,-0.08921518,-0.6637958258064516,0.5098010285714286,57.362041741935485,-8.35660578064516,-753.4556828958002,-2.361823496466558,0.6233760000000005,-0.5208220008958002,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76692100000005,140.0,113.6,183.0,12.916762775325603,13.6,11.531599244724156,15.0,0,0,0.0,150.0,-232.633682,0.0107940827,26.023798,25.9062824,-3.73263478,-0.5085989,-0.508590639,-0.560780346,0.560782969,-0.04218407,0.0,0.0,1,0,0,0,59.026844,58.7851257,,472.0,134.4,150.0,8.1,10.0,-0.012384191792136318,0.0,0.016748468595423324,0.11076094859542399,0.4661636856823914,25.9653172925092,0.4661636856823914,0.4661636856823914,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-6.227828279999898e-07,0.005,0.0,0.005,0.0,5.300049999999999,2.270399823398553,WAITING_CAPTURE
0.005581099998380523,1,11,Approach,2016.99683,173.691818,180.374634,-231.716644,55.93517303466797,37.19043731689453,69.29199,69.29968,-0.124282837,0.657150269,0.05136674,-0.7267856399872143,1.3839359089872143,0.2732948898697586,0.0,64.0,-0.102888353,-0.08921518,-0.6637958258064516,0.5098010285714286,57.362041741935485,-8.356346780645156,-753.3750231284496,-2.3617696980698972,0.6218760000000005,-0.5216583791284496,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76667100000006,140.0,113.6,183.0,12.916762775325603,13.6,11.53282686633839,15.0,0,0,0.0,150.0,-231.716644,0.0106906248,26.023798,25.9062824,-3.73263478,-0.50883764,-0.508830249,-0.560805,0.560801864,-0.0422086678,0.0,0.0,1,0,0,0,59.0268,58.78508,,472.0,134.4,150.0,8.1,10.0,-0.013446963532722183,0.0,0.01664439768300717,0.11065687768300785,0.46616482353267985,25.96538067077027,0.46616482353267985,0.46616482353267985,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-7.815170384999872e-07,0.005,0.0,0.005,0.0,5.299679999999995,2.2732143600127857,WAITING_CAPTURE
0.006061699999918346,1,11,Approach,2017.69617,173.675156,180.374634,-230.369949,55.93517303466797,37.190608978271484,69.29147,69.2992249,-0.124053955,0.6591339,0.0481735133,-0.7225621431491305,1.3816960431491305,0.2732669640217343,0.0,64.0,-0.103410594,-0.08837944,-0.6671651225806451,0.5050253714285715,57.32834877419355,-8.379613288064519,-755.2852859855925,-2.3677514104172412,0.6203760000000006,-0.5249153369855925,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76642100000007,140.0,113.6,183.0,12.916832589945663,13.6,11.535136546796533,15.0,0,0,0.0,150.0,-230.369949,0.010548423,26.023798,25.9062824,-3.73263478,-0.509432554,-0.5094399,-0.5606408,0.560641944,-0.0422477648,0.0,0.0,1,0,0,0,59.02673,58.7850075,,472.0,134.4,150.0,8.1,10.0,-0.014705591314002526,0.0,0.030463329125978517,0.12447580912597919,0.4661662083708149,25.965457806254392,0.4661662083708149,0.4661662083708149,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-9.559275884999849e-07,0.005,0.0,0.005,0.0,5.299224900000013,2.2774378568508693,WAITING_CAPTURE
0.00643829999899026,1,11,Approach,2018.02832,173.660889,180.356888,-229.4895,55.93517303466797,37.190608978271484,69.29074,69.29852,-0.123718262,0.6618805,0.0436025932,-0.7198716964838551,1.381752196483855,0.2732438103985934,0.0,64.0,-0.103410594,-0.08837944,-0.6671651225806451,0.5050253714285715,57.32834877419355,-8.379119858064508,-755.191103314754,-2.3676891701467206,0.6188760000000006,-0.5257016033147539,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76617100000007,140.0,113.6,183.0,12.916890474003516,13.6,11.53513827751966,15.0,0,0,0.0,150.0,-229.4895,0.0103170145,26.023798,25.9062824,-3.73263478,-0.510074854,-0.510073662,-0.560513258,0.560507834,-0.04229025,0.0,0.0,1,0,0,0,59.02666,58.78494,,472.0,134.4,150.0,8.1,10.0,-0.016342349804801034,0.0,0.04227360793689329,0.13628608793689395,0.46616780396620455,25.965546680917594,0.46616780396620455,0.46616780396620455,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-1.1494478384999818e-06,0.005,0.0,0.005,0.0,5.298519999999996,2.280128303516145,WAITING_CAPTURE
0.010061299999506446,1,11,Approach,2018.75513,173.660889,180.341629,-228.840057,55.93517303466797,37.19078063964844,69.2903748,69.29816,-0.123550415,0.663162231,0.04141529,-0.7178954424061526,1.3810576734061526,0.2732438103985934,0.0,64.0,-0.103410594,-0.08837944,-0.6671651225806451,0.5050253714285715,57.32834877419355,-8.378867858064506,-755.1101198044234,-2.3676356426937817,0.6134414999992264,-0.5262700628044235,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76526524999994,140.0,113.6,183.0,12.916890474003516,13.6,11.535832800597364,15.0,0,0,0.0,150.0,-228.840057,0.0101954956,26.023798,25.9062824,-3.73263478,-0.510662436,-0.510656536,-0.560378969,0.5603851,-0.04232111,0.0,0.0,1,0,0,0,59.02662,58.784893,,472.0,134.4,150.0,8.1,10.0,-0.01792851090582867,0.0,0.041847007619381864,0.13585948761938255,0.4661735404335572,25.965866202149137,0.4661735404335572,0.4661735404335572,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-1.9600697764865884e-06,0.005,0.0,0.005,0.0,5.298159999999996,2.2821045575938474,WAITING_CAPTURE
0.010551099998338032,1,11,Approach,2018.94385,173.6441,180.341629,-227.357773,55.93517303466797,37.19078063964844,69.28989,69.2977,-0.123321533,0.664749146,0.0386035927,-0.7132458428021126,1.3779949888021126,0.27321691626013916,0.0,64.0,-0.103896618,-0.08759926,-0.6703007612903226,0.5005672,57.29699238709677,-8.400495329032259,-756.893388375852,-2.373220667044085,0.6119414999992264,-0.5295356153758521,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76501524999995,140.0,113.6,183.0,12.916957709349653,13.6,11.53896272054754,15.0,0,0,0.0,150.0,-227.357773,0.0100280568,26.023798,25.9062824,-3.73263478,-0.510755539,-0.5107461,-0.5602029,0.5602085,-0.04234874,0.0,0.0,1,0,0,0,59.0265427,58.7848244,,472.0,134.4,150.0,8.1,10.0,-0.01898120542593835,0.0,0.05575873577035714,0.14977121577035782,0.4661753720772916,25.965968224705144,0.4661753720772916,0.4661753720772916,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-2.1977041834900697e-06,0.005,0.0,0.005,0.0,5.29770000000002,2.2867541571978873,WAITING_CAPTURE
0.011056099998313584,1,11,Approach,2019.75476,173.627319,180.323715,-226.737869,55.93517303466797,37.19078063964844,69.28903,69.296875,-0.122940063,0.667297363,0.0339459851,-0.7113719931560627,1.3786693561560628,0.27318942218484243,0.0,64.0,-0.103896618,-0.08759926,-0.6703007612903226,0.5005672,57.29699238709677,-8.399917829032264,-756.7983140850031,-2.3731583698213656,0.6104414999992265,-0.530060445085003,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76476524999995,140.0,113.6,183.0,12.917026444537893,13.6,11.53835708838183,15.0,0,0,0.0,150.0,-226.737869,0.009723354,26.023798,25.9062824,-3.73263478,-0.5117599,-0.5117444,-0.560607135,0.5606006,-0.0424012579,0.0,0.0,1,0,0,0,59.0264778,58.7847557,,472.0,134.4,150.0,8.1,10.0,-0.020511679446593833,0.0,0.06965639881366975,0.16366887881367043,0.46617745156664536,25.966084052262147,0.46617745156664536,0.46617745156664536,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-2.4535555669935502e-06,0.005,0.0,0.005,0.0,5.296875,2.288628006843937,WAITING_CAPTURE
0.011482099998829653,1,11,Approach,2020.96191,173.610519,180.30574,-225.330566,55.93517303466797,37.19095230102539,69.28827,69.29617,-0.12260437,0.66922,0.03026736,-0.7070276123372627,1.376247612337263,0.27316145846201745,0.0,64.0,-0.104420543,-0.0867546648,-0.6736809225806452,0.4957409417142858,57.263190774193546,-8.42308545806452,-758.6334193654602,-2.379143150979879,0.6089414999992265,-0.5333028533654602,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76451524999996,140.0,113.6,183.0,12.917096353844956,13.6,11.540848741507693,15.0,0,0,0.0,150.0,-225.330566,0.009446786,26.023798,25.9062824,-3.73263478,-0.511770844,-0.51177603,-0.5602161,0.560214758,-0.04245076,0.0,0.0,1,0,0,0,59.0263824,58.7846642,,472.0,134.4,150.0,8.1,10.0,-0.021726253391462384,0.0,0.08356258392085783,0.1775750639208585,0.4661797788563775,25.96621368230023,0.4661797788563775,0.4661797788563775,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-2.724808816997031e-06,0.005,0.0,0.005,0.0,5.296170000000018,2.2929723876627373,WAITING_CAPTURE
0.01186519999828306,1,11,Approach,2020.96191,173.610519,180.30574,-225.330566,55.93517303466797,37.19095230102539,69.28827,69.29617,-0.12260437,0.66922,0.03026736,-0.7070276123372627,1.376247612337263,0.27316145846201745,0.0,64.0,-0.104420543,-0.0867546648,-0.6736809225806452,0.4957409417142858,57.263190774193546,-8.42308545806452,-758.6334193654602,-2.379143150979879,0.6074414999992266,-0.5333028533654602,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76426524999997,140.0,113.6,183.0,12.917096353844956,13.6,11.540848741507693,15.0,0,0,0.0,150.0,-225.330566,0.009446786,26.023798,25.9062824,-3.73263478,-0.5120467,-0.5120364,-0.5603079,0.560304761,-0.04246652,0.0,0.0,1,0,0,0,59.0263824,58.7846642,,472.0,134.4,150.0,8.1,10.0,-0.021978312898495625,0.0,0.0834231578063418,0.17743563780634247,0.46618210178460523,25.966343069402512,0.46618210178460523,0.46618210178460523,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-3.0028120670005117e-06,0.005,0.0,0.005,0.0,5.296170000000018,2.2929723876627373,WAITING_CAPTURE
0.012282199999390286,1,11,Approach,2021.50049,173.596146,180.290375,-223.976959,55.93517303466797,37.191123962402344,69.28778,69.2956848,-0.122390747,0.670379639,0.02794639,-0.7028406670210868,1.3732203060210868,0.2731383184738048,0.0,64.0,-0.104420543,-0.0867546648,-0.6736809225806452,0.4957409417142858,57.263190774193546,-8.42274581806451,-758.5518732853616,-2.3790902133991176,0.6059414999992266,-0.5345749142853616,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76401524999997,140.0,113.6,183.0,12.917154203815489,13.6,11.543933897794401,15.0,0,0,0.0,150.0,-223.976959,0.009308651,26.023798,25.9062824,-3.73263478,-0.5124292,-0.512430847,-0.560012639,0.560012639,-0.0425042249,0.0,0.0,1,0,0,0,59.02632,58.7845955,,472.0,134.4,150.0,8.1,10.0,-0.022809576083146134,0.0,0.09529412548178175,0.1893066054817824,0.4661846358089111,25.96648421455635,0.4661846358089111,0.4661846358089111,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-3.2927836925039916e-06,0.005,0.0,0.005,0.0,5.295684800000004,2.297159332978913,WAITING_CAPTURE
0.012697199999820441,1,11,Approach,2021.87109,173.596146,180.2723,-223.414215,55.93517303466797,37.191123962402344,69.28705,69.29498,-0.122070313,0.6719513,0.0246993732,-0.7011452366450434,1.3730965366450434,0.2731383184738048,0.0,64.0,-0.104420543,-0.0867546648,-0.6736809225806452,0.4957409417142858,57.263190774193546,-8.422252458064513,-758.4559445253362,-2.379027927402073,0.6044414999992267,-0.5350417295253362,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76376524999998,140.0,113.6,183.0,12.917154203815489,13.6,11.544057667170446,15.0,0,0,0.0,150.0,-223.414215,0.008969473,26.023798,25.9062824,-3.73263478,-0.5127748,-0.5127699,-0.559959352,0.559954345,-0.04253876,0.0,0.0,1,0,0,0,59.0262527,58.7845268,,472.0,134.4,150.0,8.1,10.0,-0.02384506409293577,0.0,0.09514861155199125,0.1891610915519919,0.46618716519724795,25.966625101486713,0.46618716519724795,0.46618716519724795,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-3.5965777925074718e-06,0.005,0.0,0.005,0.0,5.29498000000001,2.2988547633549565,WAITING_CAPTURE
0.013170499998523155,1,11,Approach,2021.92175,173.579132,180.2723,-222.311035,55.93517303466797,37.191123962402344,69.28656,69.2944946,-0.121856689,0.672897339,0.0226517,-0.6976834481698261,1.3705807871698261,0.27311036990090015,0.0,64.0,-0.104907408,-0.08596662,-0.6768219870967741,0.49123782857142856,57.23178012903226,-8.443900129677413,-760.2571897824791,-2.384671329164565,0.6029414999992267,-0.5379461547824792,7.1,2.0,26.9518318,27.96318,FLAPS_3,69277.0,173.76351524999998,140.0,113.6,183.0,12.917224075247749,13.6,11.546643288077922,15.0,0,0,0.0,150.0,-222.311035,0.008872745,26.023798,25.9062824,-3.73263478,-0.513532043,-0.5135225,-0.5598311,0.559832036,-0.042579744,0.0,0.0,1,0,0,0,59.0261879,58.78446,,472.0,134.4,150.0,8.1,10.0,-0.024566121537164885,0.0,0.10922035926281425,0.2032328392628149,0.46618994499635436,25.966779936296938,0.46618994499635436,0.46618994499635436,-7,-0.35,-0.6,-0.0,0.2,0.0045,0.06,-3.9113790680109515e-06,0.005,0.0,0.005,0.0,5.294494600000007,2.302316551830174,WAITING_CAPTURE
